S5A,S5AS,G300,G301,S362,ACME1,ACME2,G251,G310,G338,S6,G94C,G94B,G94A,S10E,S10D,S10C,S10A,S39
,,0,0,0,,0,0,55.18,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,23.91,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,46.3,0,,0,0,0,0,0,0,0,0
,,0,0,13.9,,0,0,27.54,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,82.97,0,,0,0,0,0,0,0,0,0
,,-0.06,-0.11,0,,0,0,172.18,0,,0,0,0,0,0,0,0,-0.5
,,-40.04,0,0,,-0.11,0,101.14,0,,0,0,0,0,0,0,0,-29.33
,,-53.77,0,0,,0,0,25.53,0,,0,0,0,0,0,0,0,0
,,-68.94,0,0,,0,63.15,1.57,0,,0,-127.16,0,0,0,0,0,-34.61
,,-118.16,0,15,,0,72.76,26.57,0,,0,-190.05,0,0,0,0,0,-22.81
,,-85.22,0,0,,0,42.55,0,0,,0,-208.59,0,0,0,0,0,0
,,-83.03,0,0,,0,0,0,0,,0,-60.64,0,0,0,0,0,0
,,-88.28,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-111.56,0,0,,0,0,0,0,,0,-142.74,0,0,0,0,0,-31.83
,,-105.22,0,0,,0,0,0,0,,0,-207.8,0,0,0,0,0,-46.15
,,-80.97,0,0,,0,0,32.35,0,,0,-203.78,0,0,0,0,0,-56.44
,,0,0,0,,0,0,0,0,,0,-109.9,0,0,0,0,0,-28.29
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-41.17
,,0,0,61.45,,0,0,0,0,,0,0,0,0,0,0,0,-32.03
,,0,0,23.46,,0,0,0,0,,0,0,0,0,0,0,0,-55.62
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-34.72
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,31.48,,0,0,24.61,0,,0,0,0,0,0,0,0,-59.2
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-52.75
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,81.16,,0,0,37.87,0,,0,0,0,0,0,0,0,0
,,0,0,73.56,,0,0,75.67,0,,0,0,0,0,0,0,0,0
,,0,0,108.72,,0,0,67.07,0,,0,0,0,0,0,0,0,0
,,0,0,112.24,,0,0,32.86,0,,0.06,0,0,0,0,0,0,0
,,0,0,135.98,,0,0,19.23,0,,0,0,0,0,0,0,0,0
,,0,0,157.69,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,85.98,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,71.59,,0,0,0,0,,0,-79.47,0,0,0,0,0,-66.98
,,0,0,87.25,,0,0,0,0,,0,-129.54,0,0,0,0,0,-62.82
,,0,0,67.28,,0,0,0,0,,0,-138.62,0,0,0,0,0,0
,,0,0,44.57,,0,0,0,0,,0,-158.97,0,0,0,0,0,0
,,0,0,40.06,,0,0,26.17,0,,0,-178.24,0,0,0,0,0,0
,,0,0,45.94,,0,0,0,0,,0,-173.33,0,0,0,0,0,-44.08
,,0,0,82.1,,0,0,0,0,,0,-72.65,0,0,0,0,0,-64.02
,,0,0,139.72,,0,0,0,0,,0,0,0,0,0,0,0,-24.29
,,0,0,243.23,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,244.2,,0,0,0,0,,0,0,0,0,0,0,0,-35.35
,,0,0,321.06,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,167.11,,0,0,0,0,,0,0,0,0,0,0,0,-37.94
,,0,0,215.77,,0,0,0,0,,0,0,0,0,0,0,0,-26.34
,,0,0,156.15,,0,0,0,0,,0,0,0,0,0,0,0,-42.88
,,0,0,91.45,,0,0,0,0,,0,0,0,0,0,0,0,-40.19
,,0,0,82.14,,0,0,0,0,,0,0,0,0,0,0,0,-44.82
,,0,0,53.89,,0,0,0,0,,0,0,0,0,0,0,0,-56.23
,,0,0,39.62,,0,0,26.21,0,,0,0,0,0,0,0,0,-71.94
,,0,0,39.33,,0,0,0,0,,0,0,0,0,0,0,0,-90.35
,,0,0,28.02,,0,0,0,0,,0,0,0,0,0,0,0,-35.97
,,0,0,158.57,,0,44.73,89.02,0,,0,0,0,0,0,0,0,0
,,0,0,56.52,,0,98.57,172.5,0,,0,0,0,0,0,0,0,0
,,0,0,193.01,,0,232.47,386.27,0,,0,0,0,0,0,0,0,0
,,0,0,901.12,,0,284.04,727.43,0,,0,0,0,0,0,0,0,0
,,0,0,630.04,,0,289.42,797.62,0,,0,0,0,0,0,0,0,0
,,0,0,616.58,,0,283.41,663.05,0,,0,0,0,0,0,0,0,0
,,0,0,342.32,,0,217.69,592.15,0,,0,0,0,0,0,0,0,-111.54
,,0,0,425.72,,0,259.93,667.1,0,,0,0,0,0,0,0,0,-197.31
,,0,0,433.69,,0,254.34,675.62,0,,0,0,0,0,0,0,0,-310.53
,,0,0,451.57,,0,247.28,1402.24,0,,0,0,0,0,0,0,0,-456.2
,,0,0,343.91,,0,214.56,1184.33,0,,0,0,0,0,0,0,0,-570.84
,,0,0,235.35,,0,205.23,668.51,0,,0,0,0,0,0,0,0,-570.61
,,0,0,196.27,,0,220.4,506.82,0,,0,0,0,0,0,0,-307,-522.73
,,0,0,157.42,,0,213.55,289.12,0,,0,0,0,0,0,0,-457,-478.53
,,0,0,114.41,,0,148.08,332.87,0,,0,0,0,0,0,0,-446,-473.85
,,0,0,149.68,,0,117.35,185.34,0,,0,0,0,0,0,0,-442,-475.72
,,0,0,135.99,,0,71.97,167.73,0,,0,0,0,0,0,0,-436,-720.72
,,0,0,80.2,,0,72.21,179.39,0,,0,0,0,0,0,0,-432,-719.01
,,0,0,88.5,,0,72.25,88.79,0,,0,0,0,0,0,0,-429,-475.2
,,0,0,20.78,,0,72.06,33.36,0,,0,0,0,0,0,0,-423,-474.94
,,0,0,29.57,,0,5.42,16.45,0,,0,0,0,0,0,0,-418,-336.21
,,0,0,17.53,,0,0,33.5,0,,0,0,0,0,0,0,-413,-185.92
,,0,0,81.28,,0,0,40.7,0,,0,0,0,0,0,0,-412,0
,,0,0,156.28,,0,67.47,79.6,0,,0,0,0,0,0,0,-420,0
,,0,0,5.53,,0,56.23,141.45,0,,0,0,0,0,0,0,-424,0
,,0,0,8.17,,0,0,23.85,0,,0,0,0,0,0,0,-425,-128.15
,,0,0,104.53,,0,89.04,22.8,0,,0,0,0,0,0,0,-423,-299.59
,,0,0,195.25,,0,93.44,62.44,0,,0,0,0,0,0,0,-424,-337.04
,,0,0,233.23,,0,129.46,133.05,0,,0,0,0,0,-172,0,-415,-167.63
,,0,0,205.83,,0,167.18,442.74,0,,0,0,0,0,-297,0,-409,-22.53
,,0,0,229.83,,0,200.86,153.76,0,,0,0,0,0,-294,0,-404,-330.23
,,0,0,116.14,,0,144.02,0,0,,0,0,0,0,-291,0,-397,-481.97
,,0,-0.05,67.77,,0,144,398.28,0,,0,0,0,0,-289,0,-397,-169.89
,,0,0,66.32,,-0.05,141.08,279.12,0,,0,0,0,0,-291,0,-402,-102.02
,,0,0,257.23,,0,153.08,272.36,0,,0,0,0,0,-293,0,-407,-149.62
,,0,0,541.76,,0,215.15,571.61,0,,0,0,0,0,-380,0,-410,-115.28
,,0,0,323.26,,0,207.21,849.74,0,,0,0,0,0,-555,0,-405,-261.45
,,0,0,183.3,,0,174.08,898.18,0,,0,0,0,0,-554,0,-402,-262.85
,,0,0,149.06,,0,160.51,738.77,0,,0,0,0,0,-554,0,-401,-263
,,0,0,87.98,,0,175.27,580.16,0,,0,0,0,0,-580,0,-403,-261.45
,,0,0,90.61,,0,162.98,431.18,0,,0,0,0,0,-595,0,-410,-126.96
,,0,0,105.83,,0,172.04,307.27,0,,0,0,0,0,-581,0,-410,-261.48
,,0,0,18.5,,0,140.92,201.06,0,,0,0,0,0,-561,0,-405,-263.34
,,0,0,34.35,,0,91.77,189.39,0,,0,0,0,0,-554,0,-401,-263.44
,,0,0,45.62,,0,111.2,188.27,0,,0,0,0,0,-545,0,-396,-264.44
,,0,0,14.06,,0,98.09,112.7,0,,0,0,0,0,-539,0,-392,-112.45
,,-0.01,0,9.52,,0,133.19,109.12,0,,0,0,0,0,-532,0,-389,0
,,0,0,0,,0,126.11,39.96,0,,0,0,0,0,-204,0,-154,-143.54
,,0,0,76.49,,0,112.61,93.14,0,,0,0,0,0,0,0,0,-75.09
,,0,0,24.76,,0,111.94,124.61,0,,0,0,0,0,0,0,0,-66.25
,,0,0,110.87,,0,89.23,185.44,0,,0,0,0,0,0,0,0,-205.69
,,0,0,115.96,,0,94.65,181.71,0,,0,0,0,0,0,0,0,-177.57
,,0,0,220.47,,0,155.28,184.47,0,,0,0,0,0,0,0,0,-207.41
,,0,0,364.41,,0,248.74,424.83,0,,0,0,0,0,0,0,0,-210.16
,,0,0,601.24,,0,243.33,666.71,0,,0,0,0,0,0,-319,0,-179.45
,,0,0,806.88,,0,239.42,1317.74,0,,0,0,0,0,0,-460,0,-242.73
,,0,0,614.27,,0,250.31,1174.23,0,,0,0,0,0,0,-458,0,-317.78
,,0,0,596.11,,0,219.72,663.12,0,,0,0,0,0,0,-462,0,-157.14
,,0,0,559.41,,0,231.93,493.72,0,,0,0,0,0,0,-464,0,-251.47
,,0,0,497.38,,0,172.33,354.52,0,,0,0,0,0,0,-464,0,-394.58
,,0,0,378.28,,0,159.63,457.78,0,,0,0,0,0,0,-463,0,-395.45
,,0,0,340.72,,0,112.86,359.77,-0.08,,0,0,0,0,0,-460,0,-396.16
,,0,0,283.57,,0,152.34,294.44,0,,0,0,0,0,0,-458,0,-396.12
,,0,0,292.15,,0,208.78,302.92,0,,0,0,0,0,0,-457,0,-395.23
,,0,0,269.13,,0,263.1,321.62,0,,0,0,0,0,0,-458,0,-340.05
,,0,0,322.44,,0,196.21,497.3,0,,0,0,0,0,0,-459,0,-350.67
,,0,0,326.45,,0,198.99,461.3,0,,0,0,0,0,0,-462,0,-399.04
,,0,0,236.03,,0,268.9,351.77,0,,0,0,0,0,0,-463,0,-256.92
,,0,0.5,205.22,,0,275.31,343.04,0,,0,0,0,0,0,-462,0,-361.9
,,0,0,221.31,,0.5,283.47,284.67,0,,0,0,0,0,0,-460,0,-402.05
,,0,0,251.42,,0,289.99,340.1,-0.03,,0,0,0,0,0,-460,0,-370.17
,,0,0,237.79,,0,277.07,302.91,0,,0,0,0,0,0,-460,0,-364.98
,,0,0,193.35,,0,275.93,280.5,0,,0,0,0,0,0,-458,0,-489.32
,,0,0,158.35,,0,257.1,270.63,0,,0,0,0,0,0,-456,0,-491.66
,,0,0,155.76,,0,260.54,346.54,0,,0,0,0,0,0,-456,0,-304.71
,,0,0,171.51,,0,278.54,293.69,0,,0,0,0,0,0,-459,0,-275.88
,,0,0,156.59,,0,249.4,314.88,0,,0,0,0,0,0,-458,0,-269.39
,,0,0,173.12,,0,255.23,364.74,0,,0,0,0,0,0,-247,0,-267.39
,,0,0,149.99,,0,253.71,345.16,0,,0,0,0,0,0,0,0,-270.02
,,0,0,183.84,,0,231.66,367.4,0,,0,0,0,0,0,0,0,-203.69
,,0,0,122.9,,0,184.31,299.25,0,,0,0,0,0,0,0,0,-130.42
,,0,0,88.1,,0,139.71,288.07,0,,0,0,0,0,0,0,0,-55.22
,,0,0,177.49,,0,121.61,214.51,0,,0,0,0,0,0,0,0,0
,,0,0,92.65,,0,94.55,189.28,0,,0,0,0,0,0,0,0,0
,,0,0,188.14,,0,75.12,108.95,0,,0,0,0,0,-196,-179,-253,0
,,0,0,144.38,,0,69.32,133.45,0,,0,0,0,0,0,0,0,0
,,0,0,196.53,,0,94.09,105.47,0,,0,0,0,0,0,0,0,0
,,0,0,210.65,,0,69.7,183.07,0,,0,0,0,0,0,0,0,0
,,0,0,213.31,,0,73.1,181.83,0,,0,0,0,0,0,0,0,-12.83
,,0,0,202.07,,0,1.58,128.09,0,,0,0,0,0,0,0,0,0
,,0,0,203.81,,0,68.99,90.95,0,,0,0,0,0,0,0,0,0
,,0,0,228.42,,0,66.91,160.86,0,,0,0,0,0,0,0,0,0
,,0,0,236.25,,0,68.04,139.37,0,,0,0,0,0,0,0,0,-11.11
,,0,0,237.05,,0,53.99,173.23,0,,0,0,0,0,0,0,0,-91.99
,,0,0,238.77,,0,89.56,179.21,0,,0,0,0,0,0,0,0,-172.98
,,0,0,578.13,,0,81.93,307.06,0,,0,0,0,0,0,0,0,-239.92
,,0,0,391.84,,0,94.39,225.43,0,,0,0,0,0,0,0,0,-268.64
,,0,0,372.91,,0,111.68,329.01,0,,0,0,0,0,0,0,0,-268.36
,,0,0,376.64,,0,87.68,243.01,0,,0,0,0,0,0,0,0,-268.05
,,0,0,336.96,,0,66.66,203.95,0,,0,0,0,0,0,0,0,-267.19
,,0,0,330.35,,0,71.8,131.66,0,,0,0,0,0,0,0,0,-271.28
,,0,0,210.31,,0,74.97,130.28,0,,0,0,0,0,0,0,0,-271.62
,,0,0,205.7,,0,192.99,292.53,0,,0,0,0,0,0,0,0,-272.17
,,0,0,178.57,,0,262.93,384.06,0,,0,0,0,0,0,0,0,-271.95
,,0,0,218.68,,0,325.1,518.59,0,,0,0,0,0,0,0,0,-274.22
,,0,-0.16,239,,0,245.13,661.01,0,,0,0,0,0,0,0,0,-271.17
,,0,0,199.27,,-0.16,182.66,747.34,0,,0,0,0,0,0,0,0,-269.86
,,0,0,120.97,,0,195.05,408.22,0,,0,0,0,0,0,0,0,-273.96
,,0,0,186.79,,0,143.31,292.63,0,,0,0,0,0,0,0,0,-274.68
,,0,0,214.36,,0,169.31,256.45,0,,0,0,0,0,0,0,0,-274.96
,,0,0,390.36,,0,213.66,589.26,0,,0,0,0,0,0,0,0,-271.79
,,0,0,541.54,,0,212.42,586.32,0,,0,0,0,0,0,0,0,-272.41
,,0,0,889.64,,0,219.45,641.87,0,,0,0,0,0,0,0,0,-275.89
,,0,0,1038.32,,0,190.55,694.93,0,,0,0,0,0,0,0,0,-277.07
,,0,0,775.73,,0,132.83,489.27,0,,0,0,0,0,0,0,0,-276.58
,,0,0,636.85,,0,117.67,373.14,0,,0,0,0,0,0,0,0,-496.69
,,0,0,466.41,,0,87.95,252.44,0,,0,0,0,0,0,0,0,-307.36
,,0,0,455.87,,0,83.53,225.08,0,,0,0,0,0,0,0,0,-319.85
,,0,0,438.68,,0,75.98,183.51,0,,0,0,0,0,0,0,0,-206.57
,,0,0,341.57,,0,80.39,159.04,0,,0,0,0,0,0,0,-361,-309.43
,,0,0,215.78,,0,63.72,89.25,0,,0,0,0,0,0,0,-758,-202.34
,,0,0,137.26,,0,41.26,78.23,0,,0,0,0,0,0,0,-745,-597.34
,,0,0,96.71,,0,0,77.38,0,,0,0,0,0,0,0,-738,-595.66
,,-0.06,-0.05,71.92,,0,0,27.07,0,,0,0,0,0,0,0,-734,-203
,,0,0,41.71,,-0.05,0,61.06,0,,0,0,0,0,0,0,-731,-65.73
,,0,0,128.54,,0,54.4,79.09,0,,0,0,0,0,0,0,-332,0
,,0,0,48.93,,0,57.74,2.37,0,,0,0,0,0,0,0,0,-119.23
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-144.08
,,0,0,14.43,,0,0,0,0,,0,0,0,0,0,0,0,-137.96
,,0,0,15.63,,0,24.18,0,0,,0,0,0,0,0,0,0,-414.95
,,0,0,0,,0,46.03,0,0,,0,0,0,0,0,0,0,-167.1
,,0,0,67.98,,0,51.49,22.98,0,,0,0,0,0,0,0,0,-134.45
,,0,0,70.1,,0,65.83,0,0,,0,0,0,0,0,0,-299,-58.39
,,0,0,280.38,,0,65.2,735.67,0,,0,0,0,0,0,0,-536,0
,,0,0,247.09,,0,65.22,438.06,0,,0,0,0,0,0,0,-535,-129.54
,,0,0,118.46,,0,13.16,547.02,0,,0,0,0,0,0,0,-533,-149.96
,,0,0,85.5,,0,9.08,431.45,0,,0,0,0,0,0,0,-530,-438.96
,,0,0,151.34,,0,65.7,337.35,0,,0,0,0,0,0,0,-528,-145.17
,,0,0,167.76,,0,168.34,101.06,0,,0,0,0,0,0,0,-526,-145.46
,,0,0,58.72,,0,184.68,31.53,0,,0,0,0,0,0,0,-525,-25.79
,,0,0,59.75,,0,94.87,104.14,0,,0,0,0,0,0,0,-524,0
,,0,0,0,,0,89.19,0,0,,0,0,0,0,0,0,-523,0
,,0,0,83.33,,0,72.75,19.24,0,,0,0,0,0,0,0,-520.4,0
,,0,0,87.3,,0,66.57,8.19,0,,0,0,0,0,0,0,-521.23,0
,,-0.04,0,27.57,,0,21.72,13.1,0,,0,0,0,0,0,0,-208,0
,,0,0,75.48,,0,0,18.82,0,,0,0,0,0,0,0,0,0
,,0,-0.43,5.81,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,-58.28,91.36,,-0.43,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,-58.28,0,9.1,0,,0,0,0,0,0,0,0,-38.59
,,0,0,45.87,,0,0,0,0,,0,0,0,0,0,0,0,-54.36
,,0,0,111.26,,0,25.97,0,0,,0,0,0,0,0,0,0,-23.2
,,0,0,55.6,,0,84.07,39.01,0,,0,0,0,0,0,0,0,0
,,0,0,111.71,,0,103.75,122.41,0,,0,0,0,0,0,0,0,-26.04
,,0,0,21.73,,0,74.13,244.41,0,,0,0,0,0,0,0,0,0
,,0,0,79.78,,0,67.47,74.7,0,,0,0,0,0,0,0,0,0
,,0,0,77.7,,0,67.01,133.16,0,,0,0,0,0,0,0,0,-76.56
,,0,0,63.8,,0,4.98,58.08,0,,0,0,0,0,0,0,0,0
,,0,0,65.47,,0,0,65.51,0,,0,0,0,0,0,0,0,0
,,0,0,52.01,,0,0,78.13,0,,0,0,0,0,0,0,0,0
,,0,0,68.19,,0,52.59,27.45,-0.02,,0,0,0,0,0,0,0,0
,,0,0,42.47,,0,26.75,20.69,0,,0,0,0,0,0,0,0,0
,,0,0,38.83,,0,0,1.73,0,,0,0,0,0,0,0,0,0
,,0,0,65.43,,0,0,74.01,0,,0,0,0,0,0,0,0,-85.51
,,0,0,40.86,,0,26.06,41.58,0,,0,0,0,0,0,0,0,0
,,0,0,34.73,,0,41.27,11.8,0,,0,0,0,0,0,0,0,0
,,0,0,33.12,,0,0,22.67,0,,0,0,0,0,0,0,0,-63.93
,,0,0,26.73,,0,0,12.77,0,,0,0,0,0,0,0,0,0
,,0,0,50.76,,0,0,0.78,0,,0,0,0,0,0,0,0,0
,,0,0,36.83,,0,45.32,0,0,,0,0,0,0,0,0,0,-83.62
,,0,0,46.82,,0,16.12,0,0,,0,0,0,0,0,0,0,0
,,0,0,41.33,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.43,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,41.17,,0,5.5,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,32.74,0,0,,0,0,0,0,0,0,0,0
,,0,-0.07,14.62,,0,0,16.12,-0.11,,0,0,0,0,0,0,0,-52.96
,,0,0,13.97,,-0.07,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,39.89,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,512.84,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,706.19,,0,46.21,0,0,,0,0,0,0,0,0,0,0
,,0,0,637.36,,0,67.68,23.38,0,,0,0,0,0,0,0,0,0
,,0,0,783.63,,0,67.46,0,0,,0,0,0,0,0,0,0,0
,,0,0,614.02,,0,67.41,123.65,0,,0,0,0,0,0,0,0,0
,,0,0,519.54,,0,67.1,178.47,0,,0,0,0,0,0,0,-83,0
,,0,0,454.03,,0,67.03,227.36,0,,0,0,0,0,0,0,-148,0
,,0,0,562.61,,0,67.44,177.1,0,,0,0,0,0,0,0,-146,0
,,0,0,612.11,,0,112.86,165.11,0,,0,0,0,0,0,0,-146,0
,,0,0,544.87,,0,142.82,248.55,0,,0,0,0,0,0,0,-145,-52.26
,,0,0,504.53,,0,132.98,176.63,0,,0,0,0,0,0,0,-224,0
,,16.41,0,561.45,,0,132.49,176.49,0,,0,0,0,0,0,0,-278,0
,,0,0,476.88,,0,132.55,176.47,0,,0,0,0,0,0,0,-277,0
,,0,0,351.99,,0,94.23,176.39,0,,0,0,0,0,0,0,-276,-54.89
,,0,0,252.42,,0,102.84,175.63,0,,0,0,0,0,0,0,-276,0
,,0,0,194.93,,0,87.38,153.11,0,,0,0,0,0,0,0,-275,0
,,0,0,88.9,,0,23.11,68.99,0,,0,0,0,0,0,0,-274,0
,,0,0,95.56,,0,35.04,15.61,0,,0,0,0,0,0,0,-193,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,-142,-0.15
,,0,0,61.94,,0,45.5,26.93,0,,0,0,0,0,0,0,-144,0
,,0,0,86.62,,0,46.63,23.33,0,,0,0,0,0,0,0,-145,0
,,0,0,7.86,,0,0,24.55,0,,0,0,0,0,0,0,-145,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,-144,0
,,0,0,53.81,,0,41.48,0,0,,0,0,0,0,0,0,-144,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,-144,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,-144,0
,,0,0,15.38,,0,17.59,0,0,,0,0,0,0,0,0,-144,0
,,0,0,0,,0,8.37,0,0,,0,0,0,0,0,0,-144,0
,,0,0,7.19,,0,0,0,0,,0,0,0,0,0,0,-144,0
,,0,0,8.11,,0,0,0,0,,0,0,0,0,0,0,-143,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,-144,0
,,0,0,31.53,,0,0,20.36,-0.05,,0,0,0,0,0,0,-56,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0.1,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.22,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,17.27,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,27.63,,0,0,0,0,,0,0,0,0,0,0,0,-14.14
,,0,0,0,,0,21.04,0,0,,0,0,0,0,0,0,0,-29.52
,,0,0,0,,0,50.57,0,0,,0,0,0,0,0,0,0,0
,,0,0,15.58,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,15.41,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,135.84,0,,0,0,0,0,0,0,0,-50.74
,,0,0,0,,0,0,0,0,,-1.01,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,16.55,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,6.1,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,94.57,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,47.03,,0,0,0,0,,0,0,0,0,0,0,0,0
,,-0.09,-0.18,20.1,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,14.07,,-0.18,0,0,0,,0,0,0,0,0,0,0,-44.2
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,3.53,,0,0,0,0,,0,0,0,0,0,0,0,-56.31
,,0,-0.59,0,,0,0,32.81,0,,0,0,0,0,0,0,0,0
,,0,0,0,,-0.59,0,0,0,,0,0,0,0,0,0,0,-71.28
,,0,0,14.58,,0,0,0,0,,0,0,0,0,0,0,0,-45.53
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-184.78
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-57.36
,,0,0,65.43,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,54.67,,0,0,39.8,0,,0,0,0,0,0,0,0,-93.08
,,0,0,57.3,,0,0,39.12,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,20.99,33.79,0,,0,0,0,0,0,0,0,-86.33
,,0,0,16.59,,0,0,180.87,0,,0,0,0,0,0,0,0,-105.33
,,0,0,34.25,,0,0,177.76,-0.2,,0,0,0,0,0,0,0,-84.01
,,0,0,92.85,,0,0,144.96,0,,0,0,0,0,0,0,0,0
,,0,0,30.84,,0,0,112.27,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,26.8,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,23.74,0,,0,0,0,0,0,0,0,0
,,0.07,0,12.23,,0,0,0,0,,-46.73,0,-4.54,0,0,0,0,0
,,0,0,3.89,,0,0,0,0,,-89.73,0,0,0,0,0,0,-75.12
,,0,0,0,,0,0,0,0,,-54.75,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-59.14
,,0,0,15.17,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,24.22,-0.02,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0.05,0,0,,0,0,0,0,0,0,0,0
,,0,0,15.33,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,17.03,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,158.31,,0,0,17.37,0,,-0.37,0,0,0,0,0,0,-116.6
,,0,0,344.34,,0,0,456.53,0,,0,0,0,0,0,0,0,0
,,0,0,203.59,,0,0,178.88,0,,0,0,0,0,0,0,0,-189.01
,,0,0,30.02,,0,0,150.88,0,,0,0,0,0,0,0,0,-400.38
,,0,0,0,,0,0,135.3,0,,0,0,0,0,0,0,0,-401.25
,,0,0,53.69,,0,0,5.91,0,,0,0,0,0,0,0,0,-402.53
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-401.77
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-401.95
,,0,0,63.76,,0,0,32.91,0,,0,0,0,0,0,0,0,-399.84
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-399.62
,,0,0,0,,0,0.1,0,0,,0,0,0,0,0,0,0,-398.66
,,0,0,16.9,,0,0,0,0,,0,0,0,0,0,0,0,-396.54
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-396.99
,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-397.32
,,0,0,15.41,,0,0,29.46,0,,0,0,0,0,0,0,0,-397.18
,,25.19,0,0,,0,0,0,0,,0,0,0,0,0,0,0,-397.07
,,0,0,0,,0,0,0,0,,-72.09,0,0,0,0,0,0,-397.13
,,0,0,0,,0,0,0,0,,-93.85,0,0,0,0,0,0,-179.93
,,0,0,15.26,,0,0,0,0,,-86.22,0,0,0,0,0,0,-269.23
,,0,0,0,,0,0,0,0,,-87.09,0,0,0,0,0,0,-268.77
,,0,0,0,,0,0,0,0,,-86.99,0,0,0,0,0,0,-268.7
